WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
warrant                 11     4     7     7    54   768   298     5     5   708       1
warrant                 11     4     7     7    55   768   415     6     6   711       1
validated.'            -99     0     0     0     0   769     0     0     0     0       0
In                      11     4     2     2    73   770   150     0     0   713    1091
some                   -99     0     0     0     0   771     0     0     0     0       0
ways,                  -99     0     0     0     0   772     0     0     0     0       0
office                  11     5     6     6     8   773   120     2     2   716      11
work                    11     5     4     4    17   774   194     4     4   717      32
work                    11     5     4     4    13   774   138     0     0   719      32
is                     -99     0     0     0     0   775     0     0     0     0       0
as                      11     5     2     2    21   776   242     0     0   718     422
class-ridden            11     5    12    12    27   777   231     3     3   720     -99
class-ridden            11     5    12    12    36   777   320    12    12   721     -99
as                      11     5     2     2    39   778   171     2     2   722     422
anything                11     5     8     8    48   779   203     8     8   723      25
from                   -99     0     0     0     0   780     0     0     0     0       0
the                     11     5     3     3    55   781   192     1     1   724    3511
19th-century,           11     5    13    12    62   782   287     4     4   725     -99
because                 11     5     7     7    74   783   255     2     2   726      78
its                    -99     0     0     0     0   784     0     0     0     0       0
main                    12     1     4     4     4   785   135     0     0   728       5
main                    12     1     4     4     5   785    57     1     1   729       5
purpose                 12     1     7     7    16   786   229     7     7   730       5
appears                 12     1     7     7    24   787   223     7     7   739       4
to                      12     1     2     2    25   788   179     0     0   731    1597
be                      12     1     2     2    30   789   287     2     2   732     423
to                      12     1     2     2    31   790   154     0     0   738    1597
wreck                   12     1     5     5    36   791   270     2     2   733       3
wreck                   12     1     5     5    36   791   159     2     2   737       3
your                    12     1     4     4    41   792   203     1     1   734      65
your                    12     1     4     4    44   792    88     4     4   735      65
self-esteem.            12     1    12    11    49   793   173     4     4   736     -99
self-esteem.            12     1    12    11    56   793   191    11    11   740     -99
The                     12     1     3     3    60   794    97     2     2   741    3511
worst                  -99     0     0     0     0   795     0     0     0     0       0
thing                   12     1     5     5    68   796   205     0     0   742      24
thing                   12     1     5     5    73   796   187     5     5   743      24
about                  -99     0     0     0     0   797     0     0     0     0       0
spending               -99     0     0     0     0   798     0     0     0     0       0
all                     12     2     3     3     9   799   253     0     0   745     167
day                     12     2     3     3    15   800   139     2     2   746      35
being                  -99     0     0     0     0   801     0     0     0     0       0
shunted                 12     2     7     7    25   802   203     2     2   747       1
from                    12     2     4     4    33   803   199     2     2   748     248
from                    12     2     4     4    35   803    87     4     4   749     248
broken-down             12     2    11    11    42   804   192     6     6   750     -99
train                   12     2     5     5    50   805   121     2     2   751       4
train                   12     2     5     5    48   805   146     0     0   752       4
to                     -99     0     0     0     0   806     0     0     0     0       0
overcrowded             12     2    11    11    57   807   245     0     0   753       1
overcrowded             12     2    11    11    60   807    79     3     3   754       1
Tube                    12     2     4     4    69   808   155     0     0   755       1
Tube                    12     2     4     4    73   808   167     4     4   756       1
to                     -99     0     0     0     0   809     0     0     0     0       0
bureaucratic            12     3    12    12     8   810   270     8     8   760       2
mini-metropolis         12     3    15    15    13   811   353     0     0   759     -99
mini-metropolis         12     3    15    15    17   811   287     4     4   761     -99
mini-metropolis         12     3    15    15    20   811   146     7     7   762     -99
mini-metropolis         12     3    15    15    28   811   248    15    15   763     -99
is                     -99     0     0     0     0   812     0     0     0     0       0
how                    -99     0     0     0     0   813     0     0     0     0       0
it                      12     3     2     2    37   814   364     1     1   764     544
makes                   12     3     5     5    39   815    65     0     0   765      14
you                     12     3     3     3    46   816   164     1     1   766     179
you                     12     3     3     3    45   816   120     0     0   767     179
feel                    12     3     4     4    49   817   107     0     0   768      23
utterly                 12     3     7     7    55   818   277     1     1   769       5
worthless.              12     3    10     9    64   819   251     2     2   770       1
worthless.              12     3    10     9    67   819   177     5     5   771       1
It                      12     3     2     2    79   820   368     2     2   772     544
makes                  -99     0     0     0     0   821     0     0     0     0       0
you                     12     4     3     3     9   822   229     3     3   774     179
wonder                  12     4     6     6    16   823   104     6     6   775       8
whether                 12     4     7     7    21   824   286     4     4   784      37
sheep                   12     4     5     5    26   825   228     1     1   776       1
sheep                   12     4     5     5    28   825    78     3     3   777       1
sheep                   12     4     5     5    29   825    90     4     4   779       1
sheep                   12     4     5     5    25   825   128     0     0   780       1
sheep                   12     4     5     5    26   825   104     1     1   783       1
sheep                   12     4     5     5    30   825   175     5     5   785       1
were                    12     4     4     4    33   826   165     2     2   778     106
were                    12     4     4     4    33   826    53     2     2   782     106
originally              12     4    10    10    36   827   192     0     0   781       2
originally              12     4    10    10    36   827   162     0     0   786       2
super-intelligent       12     4    17    17    47   828   204     0     0   787     -99
super-intelligent       12     4    17    17    54   828   211     7     7   788     -99
super-intelligent       12     4    17    17    58   828   112    11    11   789     -99
creatures               12     4     9     9    68   829   196     3     3   790       3
who                     12     4     3     3    75   830   128     0     0   791     157
ruled                   12     5     5     5     4   831   247     4     4   793       2
the                    -99     0     0     0     0   832     0     0     0     0       0
world,                  12     5     6     5    16   833   223     6     6   794      60
but                    -99     0     0     0     0   834     0     0     0     0       0
after                   12     5     5     5    21   835    88     0     0   795      62
a                       12     5     1     1    28   836   147     1     1   796    1434
few                    -99     0     0     0     0   837     0     0     0     0       0
centuries               12     5     9     9    34   838   186     1     1   797       4
of                     -99     0     0     0     0   839     0     0     0     0       0
being                   12     5     5     5    46   840   267     0     0   798      54
being                   12     5     5     5    48   840   168     2     2   804      54
herded                  12     5     6     6    52   841   198     0     0   799       1
across                  12     5     6     6    62   842   156     3     3   800      28
across                  12     5     6     6    60   842   156     1     1   801      28
fields                  12     5     6     6    68   843   232     2     2   802       2
in                      12     5     2     2    75   844   284     2     2   803    1091
groups                  13     1     6     6     0   845   313     0     0   805       8
groups                  13     1     6     6     6   845   188     6     6   806       8
of                     -99     0     0     0     0   846     0     0     0     0       0
several                 13     1     7     7    15   847    69     5     5   807      14
hundred,                13     1     8     7    22   848   203     4     4   808       4
one                    -99     0     0     0     0   849     0     0     0     0       0
by                      13     1     2     2    32   850   265     1     1   809     252
one                    -99     0     0     0     0   851     0     0     0     0       0
they                    13     1     4     4    39   852   162     1     1   810     258
all                    -99     0     0     0     0   853     0     0     0     0       0
gave                    13     1     4     4    48   854   176     1     1   811       6
gave                    13     1     4     4    47   854   158     0     0   812       6
up                      13     1     2     2    54   855   176     2     2   813     135
and                    -99     0     0     0     0   856     0     0     0     0       0
thought,                13     1     8     7    60   857   237     1     1   814      24
thought,                13     1     8     7    63   857    83     4     4   815      24
'Oh                     13     1     3     2    70   858   162     2     1   816       4
sod                     13     1     3     3    74   859   279     2     2   817       1
it,                    -99     0     0     0     0   860     0     0     0     0       0
I                      -99     0     0     0     0   861     0     0     0     0       0
might                  -99     0     0     0     0   862     0     0     0     0       0
as                     -99     0     0     0     0   863     0     0     0     0       0
well                    13     2     4     4    14   864   225     3     3   818      48
stare                   13     2     5     5    20   865   148     4     4   819       1
stare                   13     2     5     5    17   865   214     1     1   821       1
in                     -99     0     0     0     0   866     0     0     0     0       0
a                      -99     0     0     0     0   867     0     0     0     0       0
gormless                13     2     8     8    28   868   289     1     1   820       1
gormless                13     2     8     8    27   868   207     0     0   822       1
gormless                13     2     8     8    33   868   187     6     6   823       1
trance                  13     2     6     6    38   869   275     2     2   824       1
until                   13     2     5     5    44   870   197     1     1   825      23
someone                 13     2     7     7    52   871   178     3     3   826      13
mercifully              13     2    10    10    61   872   226     4     4   827       1
sticks                  13     2     6     6    71   873   223     3     3   828       1
me                     -99     0     0     0     0   874     0     0     0     0       0
in                      13     2     2     2    78   875   165     0     0   829    1091
a                      -99     0     0     0     0   876     0     0     0     0       0
stew.'                  13     3     6     4     2   877   203     0     0   830       1
If                      14     1     2     2     0   878   169     0     0   884     150
If                      14     1     2     2     0   878   207     0     0   885     150
hell                   -99     0     0     0     0   879     0     0     0     0       0
does                    14     1     4     4     8   880   106     0     0   886      45
does                    14     1     4     4    10   880    88     2     2   887      45
exist,                  14     1     6     5    15   881   134     2     2   888       1
I                      -99     0     0     0     0   882     0     0     0     0       0
think                   14     1     5     5    24   883   187     2     2   889      52
it                     -99     0     0     0     0   884     0     0     0     0       0
almost                  14     1     6     6    31   885   173     0     0   890      16
almost                  14     1     6     6    33   885    80     2     2   891      16
certainly               14     1     9     9    40   886   208     2     2   892      21
contains                14     1     8     8    48   887   208     0     0   893       4
a                       14     1     1     1    58   888   225     1     1   894    1434
corner                  14     1     6     6    65   889   268     6     6   895       2
devoted                 14     1     7     7    70   890    84     4     4   896       6
devoted                 14     1     7     7    72   890    83     6     6   897       6
to                     -99     0     0     0     0   891     0     0     0     0       0
pointless              -99     0     0     0     0   892     0     0     0     0       0
discussions.            14     2    12    11    14   893   189     4     4   898       1
discussions.            14     2    12    11    12   893   797     2     2   899       1
Under                   14     2     5     5    23   894   219     0     0   900      32
satanic                 14     2     7     7    30   895   255     1     1   901       2
satanic                 14     2     7     7    31   895   144     2     2   902       2
coercion                14     2     8     8    39   896   588     2     2   903       1
the                     14     2     3     3    48   897   175     2     2   904    3511
damned                  14     2     6     6    51   898   174     1     1   905       1
will                    14     2     4     4    57   899   318     0     0   906     210
be                      14     2     2     2    62   900   181     0     0   907     423
obliged                 14     2     7     7    67   901   109     2     2   908       1
to                      14     2     2     2    75   902   197     2     2   909    1597
sit                    -99     0     0     0     0   903     0     0     0     0       0
for                     14     3     3     3     0   904   197     0     0   910     519
for                     14     3     3     3     3   904   211     3     3   911     519
eternity               -99     0     0     0     0   905     0     0     0     0       0
discussing              14     3    10    10    14   906   231     1     1   912       2
whether                 14     3     7     7    28   907   207     4     4   913      37
nature                  14     3     6     6    33   908   215     1     1   914       7
is                     -99     0     0     0     0   909     0     0     0     0       0
more                    14     3     4     4    42   910   222     0     0   915     168
important               14     3     9     9    50   911   157     3     3   916      20
than                    14     3     4     4    61   912   196     4     4   917     123
nurture                 14     3     7     7    64   913   183     2     2   918       1
or                     -99     0     0     0     0   914     0     0     0     0       0
whether                 14     3     7     7    75   915   388     2     2   919      37
screen                  14     4     6     6     1   916   132     1     1   920       6
screen                  14     4     6     6     1   916   107     1     1   921       6
screen                  14     4     6     6     1   916   295     1     1   923       6
violence                14     4     8     8     7   917   280     0     0   922       8
violence                14     4     8     8     7   917   270     0     0   924       8
leads                   14     4     5     5    17   918   264     1     1   925       3
to                     -99     0     0     0     0   919     0     0     0     0       0
imitative               14     4     9     9    29   920   110     4     4   927       1
imitative               14     4     9     9    29   920   148     4     4   930       1
imitative               14     4     9     9    31   920    79     6     6   931       1
imitative               14     4     9     9    29   920   391     4     4   933       1
imitative               14     4     9     9    27   920   182     2     2   934       1
imitative               14     4     9     9    30   920   146     5     5   935       1
imitative               14     4     9     9    25   920   440     0     0   936       1
imitative               14     4     9     9    28   920   343     3     3   937       1
imitative               14     4     9     9    29   920   459     4     4   938       1
behaviour.              14     4    10     9    37   921   246     2     2   932       5
behaviour.              14     4    10     9    43   921   188     8     8   939       5
And,                    14     4     4     3    46   922    52     0     0   940    1283
if                      14     4     2     2    53   923   231     2     2   941     150
you've                  14     4     6     6    59   924   168     5     5   942     -99
behaved                 14     4     7     7    67   925   115     6     6   943       2
with                   -99     0     0     0     0   926     0     0     0     0       0
particular             -99     0     0     0     0   927     0     0     0     0       0
vileness,               14     5     9     8    14   928   223     3     3   944       1
you                    -99     0     0     0     0   929     0     0     0     0       0
will                    14     5     4     4    27   930   197     2     2   945     210
will                    14     5     4     4    25   930    91     0     0   946     210
be                     -99     0     0     0     0   931     0     0     0     0       0
forced                  14     5     6     6    35   932    52     2     2   929       7
forced                  14     5     6     6    33   932   204     0     0   947       7
forced                  14     5     6     6    38   932    12     5     5   953       7
to                     -99     0     0     0     0   933     0     0     0     0       0
join                    14     5     4     4    44   934   237     1     1   948       3
the                    -99     0     0     0     0   935     0     0     0     0       0
endless                 14     5     7     7    52   936   197     0     0   949       5
debate                  14     5     6     6    60   937   288     0     0   950      16
debate                  14     5     6     6    66   937   210     6     6   951      16
about                   14     5     5     5    72   938   133     5     5   952     164
the                    -99     0     0     0     0   939     0     0     0     0       0
state                   15     1     5     5     0   940   249     0     0   954      36
state                   15     1     5     5     3   940   115     3     3   955      36
of                     -99     0     0     0     0   941     0     0     0     0       0
the                     15     1     3     3    12   942   188     3     3   956    3511
British                 15     1     7     7    17   943   120     4     4   957      77
film                    15     1     4     4    23   944   216     2     2   958      20
industry.               15     1     9     8    29   945   279     3     3   959      13
Quite                   15     1     5     5    41   946   229     1     1   960      48
a                       15     1     1     1    47   947   158     1     1   961    1434
few                    -99     0     0     0     0   948     0     0     0     0       0
people                  15     1     6     6    54   949   166     2     2   962      90
will                    15     1     4     4    61   950   182     2     2   963     210
be                      15     1     2     2    66   951   115     2     2   964     423
doing                  -99     0     0     0     0   952     0     0     0     0       0
this                    15     1     4     4    73   953   171     0     0   965     293
voluntarily             15     2    11    11     1   954   267     1     1   966       1
voluntarily             15     2    11    11     9   954   161     9     9   967       1
this                    15     2     4     4    15   955   243     3     3   968     293
week                    15     2     4     4    20   956    80     3     3   969      42
-                      -99     0     0     0     0   957     0     0     0     0       0
provoked                15     2     8     8    27   958   197     3     3   970       2
by                     -99     0     0     0     0   959     0     0     0     0       0
the                     15     2     3     3    37   960   220     1     1   971    3511
Bafta                   15     2     5     5    40   961   201     0     0   972       2
shortlist               15     2     9     9    50   962   205     4     4   973       3
of                     -99     0     0     0     0   963     0     0     0     0       0
nominations             15     2    11    11    61   964   217     2     2   974       1
nominations             15     2    11    11    64   964   184     5     5   975       1
for                    -99     0     0     0     0   965     0     0     0     0       0
best                    15     2     4     4    75   966   199     0     0   976      23
British                 15     3     7     7     1   967   179     1     1   977      77
film,                  -99     0     0     0     0   968     0     0     0     0       0
which                   15     3     5     5    16   969   207     2     2   978     152
this                    15     3     4     4    20   970   132     0     0   979     293
year                    15     3     4     4    28   971   125     3     3   980      51
includes                15     3     8     8    33   972   186     3     3   981       4
some                    15     3     4     4    42   973   161     3     3   982      86
titles                  15     3     6     6    46   974   169     2     2   983       4
that                   -99     0     0     0     0   975     0     0     0     0       0
seem                    15     3     4     4    57   976   283     1     1   984      18
to                     -99     0     0     0     0   977     0     0     0     0       0
stretch                 15     3     7     7    65   978   214     1     1   985       2
stretch                 15     3     7     7    71   978    76     7     7   986       2
the                     15     3     3     3    73   979    85     1     1   987    3511
definition             -99     0     0     0     0   980     0     0     0     0       0
a                      -99     0     0     0     0   981     0     0     0     0       0
little.                 15     4     7     6    14   982   356     1     1   988      33
Chris                   15     4     5     5    26   983   161     5     5   989       2
Chris                   15     4     5     5    24   983   185     3     3   990       2
Columbus's              15     4    10    10    30   984   226     3     3   991     -99
Harry                   15     4     5     5    40   985   348     2     2   992       3
Potter                  15     4     6     6    46   986   184     2     2   993       3
and                    -99     0     0     0     0   987     0     0     0     0       0
Robert                  15     4     6     6    56   988   244     1     1   994       5
Altman's                15     4     8     8    65   989   272     3     3   995     -99
Gosford                 15     4     7     7    73   990   410     2     2   996       1
Park                    15     5     4     4     2   991   169     2     2   997       2
are                    -99     0     0     0     0   992     0     0     0     0       0
packed                  15     5     6     6    10   993   245     1     1   998       3
with                   -99     0     0     0     0   994     0     0     0     0       0
British                 15     5     7     7    23   995   247     2     2   999      77
A-list                  15     5     6     6    31   996   179     2     2  1000     -99
talent,                 15     5     7     6    37   997   163     1     1  1001       4
talent,                 15     5     7     6    41   997   177     5     5  1002       4
but                    -99     0     0     0     0   998     0     0     0     0       0
both                    15     5     4     4    49   999   193     1     1  1003      25
both                    15     5     4     4    52   999   100     4     4  1004      25
are                    -99     0     0     0     0  1000     0     0     0     0       0
directed                15     5     8     8    58  1001   198     1     1  1005       2
directed                15     5     8     8    61  1001   106     4     4  1006       2
by                     -99     0     0     0     0  1002     0     0     0     0       0
Americans               15     5     9     9    71  1003   330     2     2  1007       6
Americans               15     5     9     9    75  1003   235     6     6  1008       6
and                     16     1     3     3     0  1004   222     0     0  1009    1283
financed                16     1     8     8     4  1005   156     0     0  1010       1
financed                16     1     8     8    11  1005   140     7     7  1012       1
almost                  16     1     6     6    15  1006   203     2     2  1011      16
entirely                16     1     8     8    24  1007   213     4     4  1013       9
with                   -99     0     0     0     0  1008     0     0     0     0       0
American                16     1     8     8    34  1009   198     0     0  1014      16
American                16     1     8     8    38  1009    63     4     4  1015      16
money.                  16     1     6     5    45  1010   219     2     2  1016      37
Surely,                 16     1     7     6    57  1011   268     3     3  1017       7
the                     16     1     3     3    65  1012   166     3     3  1018    3511
sceptics                16     1     8     8    69  1013   215     3     3  1019       2
sceptics                16     1     8     8    71  1013   120     5     5  1020       2
will                    16     1     4     4    77  1014   128     2     2  1021     210
say,                    16     2     4     3     3  1015   194     3     3  1022      49
this                   -99     0     0     0     0  1016     0     0     0     0       0
is                     -99     0     0     0     0  1017     0     0     0     0       0
the                     16     2     3     3    13  1018   223     0     0  1023    3511
the                     16     2     3     3    15  1018   146     2     2  1025    3511
kind                    16     2     4     4    18  1019   195     1     1  1024      12
of                     -99     0     0     0     0  1020     0     0     0     0       0
smash-and-grab          16     2    14    14    28  1021   246     3     3  1026     -99
smash-and-grab          16     2    14    14    34  1021   204     9     9  1027     -99
smash-and-grab          16     2    14    14    36  1021    89    11    11  1028     -99
raid                    16     2     4     4    42  1022   197     2     2  1029       2
that                    16     2     4     4    48  1023   144     3     3  1031     871
the                     16     2     3     3    52  1024   168     2     2  1030    3511
best                    16     2     4     4    57  1025   199     3     3  1032      23
best                    16     2     4     4    58  1025   101     4     4  1034      23
best                    16     2     4     4    56  1025   196     2     2  1035      23
British                 16     2     7     7    63  1026   388     4     4  1033      77
British                 16     2     7     7    64  1026   168     5     5  1036      77
film                   -99     0     0     0     0  1027     0     0     0     0       0
category                16     2     8     8    72  1028   163     0     0  1037       4
category                16     2     8     8    77  1028   183     5     5  1038       4
was                    -99     0     0     0     0  1029     0     0     0     0       0
designed               -99     0     0     0     0  1030     0     0     0     0       0
to                     -99     0     0     0     0  1031     0     0     0     0       0
prevent.               -99     0     0     0     0  1032     0     0     0     0       0
The                    -99     0     0     0     0  1033     0     0     0     0       0
award                  -99     0     0     0     0  1034     0     0     0     0       0
has                    -99     0     0     0     0  1035     0     0     0     0       0
always                 -99     0     0     0     0  1036     0     0     0     0       0
had                    -99     0     0     0     0  1037     0     0     0     0       0
a                      -99     0     0     0     0  1038     0     0     0     0       0
smack                  -99     0     0     0     0  1039     0     0     0     0       0
of                     -99     0     0     0     0  1040     0     0     0     0       0
the                    -99     0     0     0     0  1041     0     0     0     0       0
consolation             16     3    11    11    69  1042   288     4     4  1058       1
consolation             16     3    11    11    73  1042   291     8     8  1059       1
prize                  -99     0     0     0     0  1043     0     0     0     0       0
-                       16     4     1     1     6  1044   173     0     0  1039     -99
as                     -99     0     0     0     0  1045     0     0     0     0       0
if                     -99     0     0     0     0  1046     0     0     0     0       0
it                     -99     0     0     0     0  1047     0     0     0     0       0
were                    16     4     4     4    17  1048   311     0     0  1040     106
one                    -99     0     0     0     0  1049     0     0     0     0       0
of                     -99     0     0     0     0  1050     0     0     0     0       0
those                   16     4     5     5    30  1051   307     1     1  1041      59
those                   16     4     5     5    30  1051   207     1     1  1045      59
Tried                   16     4     5     5    37  1052   245     2     2  1043       5
Tried                   16     4     5     5    35  1052   214     0     0  1044       5
Tried                   16     4     5     5    40  1052   185     5     5  1046       5
Tried                   16     4     5     5    40  1052    61     5     5  1048       5
Tried                   16     4     5     5    40  1052   243     5     5  1050       5
Jolly                   16     4     5     5    41  1053   206     0     0  1042       5
Jolly                   16     4     5     5    41  1053   100     0     0  1051       5
Hard                    16     4     4     4    50  1054   129     3     3  1052       9
Hard                    16     4     4     4    47  1054   203     0     0  1053       9
stickers                16     4     8     8    54  1055   177     2     2  1054       1
that                    16     4     4     4    61  1056   221     0     0  1055     871
the                     16     4     3     3    69  1057   242     3     3  1056    3511
more                   -99     0     0     0     0  1058     0     0     0     0       0
anxious                 16     5     7     7     3  1059   156     3     3  1057       1
anxious                 16     5     7     7     5  1059   150     5     5  1060       1
schools                -99     0     0     0     0  1060     0     0     0     0       0
give                    16     5     4     4    16  1061   294     0     0  1061      16
out                     16     5     3     3    22  1062   185     1     1  1062     113
on                     -99     0     0     0     0  1063     0     0     0     0       0
sports                  16     5     6     6    30  1064   173     2     2  1063       3
sports                  16     5     6     6    28  1064   179     0     0  1064       3
sports                  16     5     6     6    33  1064   157     5     5  1065       3
day,                   -99     0     0     0     0  1065     0     0     0     0       0
so                      16     5     2     2    40  1066   239     0     0  1066     154
that                    16     5     4     4    47  1067   262     4     4  1067     871
slow                    16     5     4     4    52  1068   256     4     4  1068       4
slow                    16     5     4     4    48  1068   161     0     0  1069       4
slow                    16     5     4     4    51  1068    82     3     3  1070       4
boys                   -99     0     0     0     0  1069     0     0     0     0       0
aren't                  16     5     6     6    58  1070   268     0     0  1071     -99
discouraged.            16     5    12    11    67  1071   203     2     2  1072       1
discouraged.            16     5    12    11    73  1071   174     8     8  1073       1
But                     17     1     3     3     2  1072    92     2     2  1076     325
what's                  17     1     6     6     4  1073   130     0     0  1075     -99
what's                  17     1     6     6    10  1073   175     6     6  1077     -99
the                    -99     0     0     0     0  1074     0     0     0     0       0
point                   17     1     5     5    19  1075   245     4     4  1078      26
of                      17     1     2     2    23  1076    56     2     2  1079    1757
cordoning               17     1     9     9    29  1077   272     5     5  1080       1
off                     17     1     3     3    37  1078   162     3     3  1082      28
a                       17     1     1     1    39  1079   173     1     1  1081    1434
section                 17     1     7     7    43  1080   199     3     3  1083       2
of                     -99     0     0     0     0  1081     0     0     0     0       0
the                     17     1     3     3    52  1082   223     1     1  1084    3511
trophy                  17     1     6     6    55  1083   181     0     0  1085       1
table,                  17     1     6     5    62  1084   221     0     0  1086       4
table,                  17     1     6     5    68  1084   175     6     6  1087       4
if                     -99     0     0     0     0  1085     0     0     0     0       0
Hollywood               17     2     9     9     6  1086    81     6     6  1088       4
Hollywood               17     2     9     9     6  1086   200     6     6  1089       4
Hollywood               17     2     9     9     6  1086   220     6     6  1099       4
can                    -99     0     0     0     0  1087     0     0     0     0       0
just                    17     2     4     4    14  1088   225     0     0  1090      75
just                    17     2     4     4    15  1088   162     1     1  1098      75
lean                    17     2     4     4    20  1089   174     1     1  1091       4
over                    17     2     4     4    25  1090   199     1     1  1092      76
over                    17     2     4     4    28  1090   163     4     4  1093      76
and                    -99     0     0     0     0  1091     0     0     0     0       0
rake                    17     2     4     4    35  1092   243     2     2  1094       1
in                     -99     0     0     0     0  1093     0     0     0     0       0
the                     17     2     3     3    43  1094   275     2     2  1095    3511
the                     17     2     3     3    41  1094   142     0     0  1097    3511
cups?                   17     2     5     4    46  1095   215     1     1  1096       4
Bafta's                 17     2     7     7    58  1096   221     3     3  1100     -99
definition              17     2    10    10    67  1097   273     4     4  1101       4
of                      17     2     2     2    74  1098   115     0     0  1102    1757
Britishness             17     3    11    11     7  1099   134     7     7  1106       2
turns                   17     3     5     5    15  1100   310     3     3  1103       5
out                     17     3     3     3    19  1101   177     1     1  1107     113
to                      17     3     2     2    22  1102    67     0     0  1105    1597
be                      17     3     2     2    25  1103   188     0     0  1104     423
pretty                  17     3     6     6    28  1104   174     0     0  1108       8
pretty                  17     3     6     6    31  1104   143     3     3  1109       8
straightforward.        17     3    16    15    41  1105   232     6     6  1110       2
straightforward.        17     3    16    15    45  1105   135    10    10  1111       2
If                     -99     0     0     0     0  1106     0     0     0     0       0
you                     17     3     3     3    58  1107   210     3     3  1112     179
qualify                 17     3     7     7    62  1108   215     3     3  1113       3
for                     17     3     3     3    69  1109   110     2     2  1114     519
government              17     4    10    10     3  1110   216     3     3  1115      55
government              17     4    10    10     8  1110    54     8     8  1119      55
government              17     4    10    10     3  1110   105     3     3  1120      55
tax                     17     4     3     3    14  1111   182     3     3  1121      16
relief                  17     4     6     6    17  1112   240     2     2  1116       3
relief                  17     4     6     6    17  1112    74     2     2  1122       3
as                     -99     0     0     0     0  1113     0     0     0     0       0
a                      -99     0     0     0     0  1114     0     0     0     0       0
British                 17     4     7     7    27  1115   317     0     0  1123      77
film                    17     4     4     4    35  1116   214     0     0  1124      20
then                    17     4     4     4    43  1117   323     3     3  1125      71
you                     17     4     3     3    47  1118   112     2     2  1126     179
qualify                 17     4     7     7    52  1119   166     3     3  1127       3
for                    -99     0     0     0     0  1120     0     0     0     0       0
this                    17     4     4     4    62  1121   233     1     1  1128     293
this                    17     4     4     4    64  1121   162     3     3  1130     293
section.                17     4     8     7    68  1122   186     2     2  1129       2
Since                   17     4     5     5    78  1123   208     3     3  1131      32
the                    -99     0     0     0     0  1124     0     0     0     0       0
rules                  -99     0     0     0     0  1125     0     0     0     0       0
are                    -99     0     0     0     0  1126     0     0     0     0       0
that                   -99     0     0     0     0  1127     0     0     0     0       0
a                      -99     0     0     0     0  1128     0     0     0     0       0
film                   -99     0     0     0     0  1129     0     0     0     0       0
only                   -99     0     0     0     0  1130     0     0     0     0       0
counts                 -99     0     0     0     0  1131     0     0     0     0       0
as                     -99     0     0     0     0  1132     0     0     0     0       0
British                -99     0     0     0     0  1133     0     0     0     0       0
if                     -99     0     0     0     0  1134     0     0     0     0       0
more                   -99     0     0     0     0  1135     0     0     0     0       0
than                   -99     0     0     0     0  1136     0     0     0     0       0
70                     -99     0     0     0     0  1137     0     0     0     0       0
per                    -99     0     0     0     0  1138     0     0     0     0       0
cent                   -99     0     0     0     0  1139     0     0     0     0       0
of                     -99     0     0     0     0  1140     0     0     0     0       0
its                    -99     0     0     0     0  1141     0     0     0     0       0
budget                  18     1     6     6     1  1142   240     1     1  1133       4
is                      18     1     2     2     7  1143   242     0     0  1134     717
spent                  -99     0     0     0     0  1144     0     0     0     0       0
in                     -99     0     0     0     0  1145     0     0     0     0       0
the                     18     1     3     3    21  1146   223     2     2  1135    3511
United                  18     1     6     6    24  1147   101     1     1  1136      16
Kingdom                 18     1     7     7    32  1148   107     2     2  1137       4
and                    -99     0     0     0     0  1149     0     0     0     0       0
more                    18     1     4     4    42  1150   273     0     0  1138     168
than                    18     1     4     4    47  1151   196     0     0  1139     123
70                      18     1     2     2    52  1152    94     0     0  1140     -99
per                    -99     0     0     0     0  1153     0     0     0     0       0
cent                    18     1     4     4    59  1154   189     0     0  1141      30
of                     -99     0     0     0     0  1155     0     0     0     0       0
the                     18     1     3     3    69  1156   134     2     2  1142    3511
payroll                 18     1     7     7    73  1157   176     2     2  1143       1
goes                    18     2     4     4     1  1158   214     1     1  1144      13
to                     -99     0     0     0     0  1159     0     0     0     0       0
European                18     2     8     8    10  1160   249     2     2  1145      27
and                    -99     0     0     0     0  1161     0     0     0     0       0
Commonwealth            18     2    12    12    26  1162   218     5     5  1146       3
Commonwealth            18     2    12    12    31  1162   165    10    10  1147       3
talent,                 18     2     7     6    36  1163   271     2     2  1148       4
