WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
week,                    2     5     5     4    20   114   271     5     5   152      42
week,                    2     5     5     4    18   114   142     3     3   153      42
Joanna                   2     5     6     6    25   115   246     4     4   154      18
seemingly                2     5     9     9    35   116   215     7     7   155       1
seemingly                2     5     9     9    33   116   182     5     5   156       1
admitted                 2     5     8     8    44   117   253     6     6   157       2
admitted                 2     5     8     8    45   117   106     7     7   158       2
to                     -99     0     0     0     0   118     0     0     0     0       0
leading                  2     5     7     7    56   119   159     6     6   159       5
leading                  2     5     7     7    54   119   221     4     4   160       5
leading                  2     5     7     7    53   119    67     3     3   161       5
a                      -99     0     0     0     0   120     0     0     0     0       0
rather                   2     5     6     6    63   121   567     3     3   162      42
unseemly                 2     5     8     8    69   122   166     2     2   163       1
life                   -99     0     0     0     0   123     0     0     0     0       0
nowadays,                3     1     9     8     2   124   200     2     2   183       3
cruising                 3     1     8     8    11   125   267     1     1   184       1
cruising                 3     1     8     8    14   125    96     4     4   185       1
the                      3     1     3     3    21   126   202     2     2   186    3511
London                   3     1     6     6    24   127    82     1     1   187      27
streets                  3     1     7     7    31   128   278     1     1   188       5
streets                  3     1     7     7    37   128   162     7     7   189       5
on                     -99     0     0     0     0   129     0     0     0     0       0
the                      3     1     3     3    42   130    80     1     1   190    3511
lookout                  3     1     7     7    47   131   240     2     2   191       1
for                      3     1     3     3    55   132   227     2     2   192     519
thirtysomething          3     1    15    15    63   133   181     6     6   193       1
thirtysomething          3     1    15    15    66   133    65     9     9   194       1
men                      3     1     3     3    73   134   144     0     0   195      20
men                      3     1     3     3    76   134   340     3     3   196      20
to                     -99     0     0     0     0   135     0     0     0     0       0
have                     3     2     4     4     3   136   145     3     3   202     361
uncommitted              3     2    11    11     7   137   188     2     2   197       1
uncommitted              3     2    11    11    16   137    94    11    11   199       1
uncommitted              3     2    11    11     9   137   236     4     4   200       1
uncommitted              3     2    11    11     6   137   203     1     1   201       1
sex                      3     2     3     3    19   138   172     2     2   198      11
with.                    3     2     5     4    21   139   217     0     0   203     393
She                      3     2     3     3    30   140   260     3     3   204      91
also                     3     2     4     4    35   141   181     4     4   205      58
posed                  -99     0     0     0     0   142     0     0     0     0       0
for                      3     2     3     3    43   143   353     1     1   206     519
a                        3     2     1     1    46   144   104     0     0   207    1434
photographer,            3     2    13    12    52   145   425     4     4   208       2
photographer,            3     2    13    12    55   145   187     7     7   210       2
exhibiting               3     2    10    10    62   146   261     0     0   209       1
exhibiting               3     2    10    10    64   146   200     2     2   211       1
exhibiting               3     2    10    10    71   146    80     9     9   212       1
her                    -99     0     0     0     0   147     0     0     0     0       0
long,                    3     3     5     4     1   148   137     1     1   213      43
slim                     3     3     4     4     8   149   152     2     2   214       1
slim                     3     3     4     4     7   149   159     1     1   215       1
slim                     3     3     4     4     9   149   159     3     3   218       1
legs                     3     3     4     4    11   150   230     0     0   216       4
legs                     3     3     4     4    15   150   298     4     4   217       4
legs                     3     3     4     4    14   150   211     3     3   219       4
clad                   -99     0     0     0     0   151     0     0     0     0       0
in                       3     3     2     2    23   152   257     2     2   220    1091
fishnet                  3     3     7     7    25   153   198     1     1   221       1
fishnet                  3     3     7     7    28   153   236     4     4   222       1
stockings.               3     3    10     9    35   154   326     3     3   223       2
stockings.               3     3    10     9    36   154   126     4     4   224       2
Predictably,             3     3    12    11    45   155   192     2     2   225       2
Predictably,             3     3    12    11    48   155   186     5     5   226       2
Predictably,             3     3    12    11    50   155   217     7     7   227       2
the                      3     3     3     3    58   156   224     2     2   228    3511
envious                  3     3     7     7    62   157   641     2     2   229       1
envious                  3     3     7     7    63   157   110     3     3   230       1
wrath                    3     3     5     5    68   158   180     0     0   231       3
wrath                    3     3     5     5    72   158   100     4     4   232       3
of                     -99     0     0     0     0   159     0     0     0     0       0
middle-aged              3     4    11    11     1   160    86     1     1   234     -99
middle-aged              3     4    11    11     2   160   166     2     2   235     -99
middle-aged              3     4    11    11     8   160   175     8     8   236     -99
middle-aged              3     4    11    11     9   160   255     9     9   239     -99
Middle                   3     4     6     6    13   161   233     1     1   237      12
Middle                   3     4     6     6    14   161   259     2     2   240      12
England                  3     4     7     7    21   162   125     2     2   238      12
England                  3     4     7     7    20   162   136     1     1   241      12
descended                3     4     9     9    28   163   201     1     1   242       2
descended                3     4     9     9    33   163   216     6     6   243       2
on                       3     4     2     2    39   164   206     2     2   244     417
her,                   -99     0     0     0     0   165     0     0     0     0       0
this                     3     4     4     4    47   166   171     2     2   245     293
scion                    3     4     5     5    51   167   177     1     1   246       1
of                       3     4     2     2    58   168   400     2     2   247    1757
the                    -99     0     0     0     0   169     0     0     0     0       0
sleeveless               3     4    10    10    67   170   252     4     4   248       1
sleeveless               3     4    10    10    71   170   112     8     8   249       1
sleeveless               3     4    10    10    67   170   187     4     4   250       1
sleeveless               3     4    10    10    73   170   267    10    10   251       1
anorak                 -99     0     0     0     0   171     0     0     0     0       0
and                    -99     0     0     0     0   172     0     0     0     0       0
the                    -99     0     0     0     0   173     0     0     0     0       0
Liberty                  3     5     7     7    11   174   168     3     3   252       2
Liberty                  3     5     7     7    14   174   102     6     6   253       2
headscarf.               3     5    10     9    22   175   398     6     6   254       1
headscarf.               3     5    10     9    20   175   179     4     4   255       1
'I                     -99     0     0     0     0   176     0     0     0     0       0
was                      3     5     3     3    32   177   274     2     2   256     383
miserable,               3     5    10     9    39   178   206     5     5   257       3
and                    -99     0     0     0     0   179     0     0     0     0       0
I                        3     5     1     1    49   180   221     0     0   258     327
then                     3     5     4     4    54   181   167     3     3   259      71
then                     3     5     4     4    52   181   409     1     1   262      71
had                      3     5     3     3    59   182   136     3     3   260     130
had                      3     5     3     3    57   182   485     1     1   261     130
had                      3     5     3     3    57   182   253     1     1   263     130
stringers                3     5     9     9    63   183   229     3     3   264       1
stringers                3     5     9     9    67   183   149     7     7   265       1
stringers                3     5     9     9    64   183   144     4     4   268       1
stringers                3     5     9     9    63   183   102     3     3   269       1
from                     3     5     4     4    72   184   183     2     2   266     248
the                      3     5     3     3    76   185    79     1     1   267    3511
Daily                    4     1     5     5     4   186    88     4     4   271       8
Daily                    4     1     5     5     5   186    51     5     5   272       8
Mail                   -99     0     0     0     0   187     0     0     0     0       0
all                      4     1     3     3    12   188   175     1     1   273     167
over                     4     1     4     4    17   189   192     2     2   274      76
my                     -99     0     0     0     0   190     0     0     0     0       0
patch                    4     1     5     5    23   191   254     0     0   275       1
in                       4     1     2     2    30   192   206     1     1   276    1091
the                    -99     0     0     0     0   193     0     0     0     0       0
country,                 4     1     8     7    36   194   374     0     0   277      32
my                       4     1     2     2    46   195   325     1     1   278      91
mother...                4     1     9     6    48   196   387     0     0   279      11
mother...                4     1     9     6    56   196   208     8     8   280      11
everyone                 4     1     8     8    59   197   143     1     1   281       7
everyone                 4     1     8     8    65   197   186     7     7   282       7
you                      4     1     3     3    69   198   140     2     2   283     179
can                      4     1     3     3    74   199    87     3     3   284     123
think                  -99     0     0     0     0   200     0     0     0     0       0
of,                      4     2     3     2     2   201    81     2     2   285    1757
trying                   4     2     6     6     6   202   157     2     2   287      23
to                     -99     0     0     0     0   203     0     0     0     0       0
get                      4     2     3     3    14   204   158     0     0   288      48
people                   4     2     6     6    18   205   143     0     0   289      90
to                     -99     0     0     0     0   206     0     0     0     0       0
rubbish                  4     2     7     7    28   207   234     0     0   290       5
rubbish                  4     2     7     7    34   207   231     6     6   291       5
me.                    -99     0     0     0     0   208     0     0     0     0       0
And                      4     2     3     3    42   209   246     2     2   292    1283
you                      4     2     3     3    47   210   326     3     3   293     179
do                       4     2     2     2    50   211   188     2     2   295      75
then                     4     2     4     4    52   212   169     1     1   294      71
then                     4     2     4     4    55   212   130     4     4   296      71
feel                   -99     0     0     0     0   213     0     0     0     0       0
like                     4     2     4     4    61   214   192     0     0   297      99
a                      -99     0     0     0     0   215     0     0     0     0       0
cornered                 4     2     8     8    68   216   197     0     0   298       1
cornered                 4     2     8     8    70   216   391     2     2   299       1
animal...                4     3     9     6     2   217   264     2     2   300       3
I'm                      4     3     3     3    13   218   235     3     3   301     -99
just                   -99     0     0     0     0   219     0     0     0     0       0
so                       4     3     2     2    21   220   100     2     2   302     154
conscious                4     3     9     9    26   221   169     4     4   303       2
a                      -99     0     0     0     0   222     0     0     0     0       0
lot                      4     3     3     3    34   223   186     0     0   304      15
of                     -99     0     0     0     0   224     0     0     0     0       0
the                      4     3     3     3    41   225   256     0     0   305    3511
time                     4     3     4     4    46   226   149     1     1   306     105
that                     4     3     4     4    50   227   227     0     0   307     871
that                     4     3     4     4    54   227   109     4     4   308     871
it's                   -99     0     0     0     0   228     0     0     0     0       0
horrible                 4     3     8     8    61   229   226     1     1   309       1
for                      4     3     3     3    70   230   146     1     1   310     519
my                     -99     0     0     0     0   231     0     0     0     0       0
children,              -99     0     0     0     0   232     0     0     0     0       0
having                   4     4     6     6    11   233   210     1     1   311      17
a                      -99     0     0     0     0   234     0     0     0     0       0
well-known               4     4    10    10    19   235   211     0     0   312     -99
well-known               4     4    10    10    26   235   127     7     7   313     -99
mother;                  4     4     7     6    31   236   238     1     1   314      11
it's                     4     4     4     4    39   237   174     1     1   315     152
beastly                  4     4     7     7    43   238   174     0     0   316       1
beastly                  4     4     7     7    43   238   255     0     0   318       1
having                   4     4     6     6    51   239   695     0     0   317      17
having                   4     4     6     6    51   239   109     0     0   319      17
a                        4     4     1     1    59   240   190     1     1   320    1434
parent                 -99     0     0     0     0   241     0     0     0     0       0
in                       4     4     2     2    67   242   190     0     0   321    1091
the                      4     4     3     3    73   243   145     3     3   322    3511
public                 -99     0     0     0     0   244     0     0     0     0       0
eye.'                  -99     0     0     0     0   245     0     0     0     0       0
I                      -99     0     0     0     0   246     0     0     0     0       0
observe                  4     5     7     7    13   247   235     1     1   323       1
observe                  4     5     7     7    15   247   106     3     3   324       1
observe                  4     5     7     7    16   247   277     4     4   330       1
to                       4     5     2     2    21   248    98     1     1   329    1597
Joanna                   4     5     6     6    26   249   320     3     3   325      18
Joanna                   4     5     6     6    27   249    88     4     4   328      18
Joanna                   4     5     6     6    26   249   177     3     3   331      18
that                   -99     0     0     0     0   250     0     0     0     0       0
it's                     4     5     4     4    35   251   200     0     0   326     152
it's                     4     5     4     4    36   251   118     1     1   327     152
it's                     4     5     4     4    36   251   227     1     1   332     152
really                   4     5     6     6    42   252   205     2     2   333      34
quite                    4     5     5     5    49   253   267     2     2   334      48
vulgar,                  4     5     7     6    54   254   258     1     1   335       1
being                    4     5     5     5    63   255   213     2     2   336      54
famous,                  4     5     7     6    68   256   244     1     1   337       9
famous,                  4     5     7     6    74   256   425     7     7   338       9
and                    -99     0     0     0     0   257     0     0     0     0       0
she                      5     1     3     3     1   258    60     1     1   341      91
concedes                 5     1     8     8    10   259   165     6     6   342       2
that                   -99     0     0     0     0   260     0     0     0     0       0
it                       5     1     2     2    19   261   250     1     1   343     544
is.                      5     1     3     2    22   262   240     1     1   344     717
She                      5     1     3     3    28   263   166     3     3   345      91
says                     5     1     4     4    31   264    92     2     2   346      47
that                     5     1     4     4    37   265   205     3     3   347     871
she                      5     1     3     3    42   266   171     3     3   348      91
continues                5     1     9     9    46   267   182     3     3   349       6
to                     -99     0     0     0     0   268     0     0     0     0       0
publicise                5     1     9     9    56   269   182     0     0   350       1
publicise                5     1     9     9    60   269   338     4     4   351       1
publicise                5     1     9     9    62   269    85     6     6   352       1
her                    -99     0     0     0     0   270     0     0     0     0       0
books                    5     1     5     5    70   271   306     0     0   353      16
quite                  -99     0     0     0     0   272     0     0     0     0       0
as                       5     2     2     2     7   273   172     1     1   354     422
much                   -99     0     0     0     0   274     0     0     0     0       0
as                       5     2     2     2    15   275   215     1     1   355     422
she                    -99     0     0     0     0   276     0     0     0     0       0
does                     5     2     4     4    21   277   175     0     0   356      45
because                  5     2     7     7    28   278   242     2     2   357      78
she's                    5     2     5     5    35   279   184     1     1   358     -99
'always                  5     2     7     6    43   280   274     3     2   359      26
waiting                  5     2     7     7    52   281   207     4     4   360       5
to                     -99     0     0     0     0   282     0     0     0     0       0
go                       5     2     2     2    60   283   172     1     1   361      40
out                      5     2     3     3    64   284   155     2     2   362     113
of                     -99     0     0     0     0   285     0     0     0     0       0
fashion,                 5     2     8     7    72   286   185     3     3   363       7
because                  5     3     7     7     3   287   177     3     3   364      78
with                     5     3     4     4    11   288   116     3     3   365     393
every                    5     3     5     5    17   289   150     4     4   366      45
book                     5     3     4     4    22   290    95     3     3   367      33
I                      -99     0     0     0     0   291     0     0     0     0       0
think                    5     3     5     5    31   292   182     5     5   368      52
this                     5     3     4     4    36   293   229     4     4   371     293
will                     5     3     4     4    37   294   261     0     0   369     210
be                       5     3     2     2    43   295   152     1     1   370     423
be                       5     3     2     2    42   295   198     0     0   372     423
it...                    5     3     5     2    46   296   139     1     1   373     544
and                      5     3     3     3    52   297   196     1     1   374    1283
I                      -99     0     0     0     0   298     0     0     0     0       0
suppose                  5     3     7     7    59   299   213     2     2   375       3
I've                     5     3     4     4    69   300   183     4     4   376     -99
had                      5     3     3     3    73   301   120     3     3   377     130
a                      -99     0     0     0     0   302     0     0     0     0       0
sort                     5     3     4     4    79   303   145     3     3   378      14
of                       5     4     2     2     2   304   164     2     2   379    1757
superstition             5     4    12    12     8   305   186     5     5   380       1
about                  -99     0     0     0     0   306     0     0     0     0       0
prolonging               5     4    10    10    22   307   167     0     0   381       1
prolonging               5     4    10    10    26   307   172     4     4   382       1
that                   -99     0     0     0     0   308     0     0     0     0       0
moment',                 5     4     8     6    38   309   176     0     0   383      12
moment',                 5     4     8     6    43   309   194     5     5   384      12
but                    -99     0     0     0     0   310     0     0     0     0       0
that                     5     4     4     4    52   311   153     1     1   385     871
that                     5     4     4     4    51   311   159     0     0   386     871
that                     5     4     4     4    53   311   164     2     2   387     871
'after                   5     4     6     5    61   312   250     5     4   388      62
last                     5     4     4     4    67   313   175     4     4   389      73
last                     5     4     4     4    65   313   147     2     2   390      73
week                     5     4     4     4    71   314   120     3     3   391      42
I'm                      5     4     3     3    75   315   116     2     2   392     -99
I'm                      5     4     3     3    76   315   111     3     3   393     -99
asking                 -99     0     0     0     0   316     0     0     0     0       0
myself                   5     5     6     6    12   317   123     5     5   394      14
very                   -99     0     0     0     0   318     0     0     0     0       0
seriously                5     5     9     9    22   319   287     3     3   395       7
why.'                    5     5     5     3    29   320   172     0     0   396      35
why.'                    5     5     5     3    33   320   157     4     4   397      35
She                    -99     0     0     0     0   321     0     0     0     0       0
says                     5     5     4     4    42   322   293     3     3   398      47
that                     5     5     4     4    48   323   157     4     4   399     871
the                    -99     0     0     0     0   324     0     0     0     0       0
remarks                  5     5     7     7    55   325   191     2     2   400       2
remarks                  5     5     7     7    59   325   119     6     6   401       2
about                    5     5     5     5    65   326   205     4     4   402     164
sex                      5     5     3     3    70   327   227     3     3   403      11
she                    -99     0     0     0     0   328     0     0     0     0       0
made                     5     5     4     4    75   329   180     0     0   404      40
made                     5     5     4     4    79   329   483     4     4   405      40
made                     5     5     4     4    77   329    13     2     2   406      40
were                     6     1     4     4     2   330   197     2     2   407     106
general,                 6     1     8     7     7   331   183     2     2   408      17
rather                   6     1     6     6    19   332   181     5     5   409      42
rather                   6     1     6     6    18   332   107     4     4   410      42
than                   -99     0     0     0     0   333     0     0     0     0       0
specific                 6     1     8     8    28   334   204     2     2   411       3
to                       6     1     2     2    37   335   153     2     2   412    1597
her,                     6     1     4     3    39   336    74     1     1   413     107
and                    -99     0     0     0     0   337     0     0     0     0       0
were                     6     1     4     4    48   338   274     1     1   414     106
quite                    6     1     5     5    53   339   158     1     1   415      48
misrepresented.          6     1    15    14    62   340   230     4     4   416       1
misrepresented.          6     1    15    14    59   340   181     1     1   417       1
misrepresented.          6     1    15    14    63   340   211     5     5   418       1
Anyway,                -99     0     0     0     0   341     0     0     0     0       0
she                      6     2     3     3     9   342   181     1     1   420      91
said                     6     2     4     4    12   343    78     0     0   421      53
those                    6     2     5     5    19   344   177     2     2   422      59
things                   6     2     6     6    26   345   208     3     3   423      31
only                     6     2     4     4    33   346   121     3     3   424      97
only                     6     2     4     4    31   346   206     1     1   425      97
after                    6     2     5     5    36   347   173     1     1   426      62
courteously              6     2    11    11    44   348   157     3     3   427       1
courteously              6     2    11    11    48   348    99     7     7   428       1
answering                6     2     9     9    56   349   378     3     3   429       1
a                      -99     0     0     0     0   350     0     0     0     0       0
long                     6     2     4     4    65   351   246     0     0   430      43
string                   6     2     6     6    73   352   140     3     3   431       6
of                     -99     0     0     0     0   353     0     0     0     0       0
sexual                 -99     0     0     0     0   354     0     0     0     0       0
